-98.491,31.982,PROM/Promontory - Proctor Lake  COE PH:254.893.7545 early apr-late sep  SITES:85  AMEN:WE DP DW SH RS  31.982 -98.491,PROM,Promontory - Proctor Lake,COE,254.893.7545,early apr-late sep, ,85, ,WE DP DW SH RS ,TX,,,
-96.39,31.425,PUB2/Public Use Area 2 - Groesbeck  CP PH:254.729.3810  COMM:primitive   AMEN:NH ND NW NS approx 10.9 mi SE of Groesbeck 31.425 -96.39,PUB2,Public Use Area 2 - Groesbeck,CP,254.729.3810, ,primitive, , ,NH ND NW NS ,TX,10.9,SE,Groesbeck
-96.378,31.448,PUB3/Public Use Area 3 - Groesbeck  CP PH:254.729.3810  COMM:primitive   AMEN:NH ND NW NS approx 10.6 mi SE of Groesbeck 31.448 -96.378,PUB3,Public Use Area 3 - Groesbeck,CP,254.729.3810, ,primitive, , ,NH ND NW NS ,TX,10.6,SE,Groesbeck
-96.308,31.331,PUB5/Public Use Area 5 - Thornton  CP PH:254.729.3810  COMM:primitive   AMEN:NH ND NW NS approx 16.5 mi E of Thornton 31.331 -96.308,PUB5,Public Use Area 5 - Thornton,CP,254.729.3810, ,primitive, , ,NH ND NW NS ,TX,16.5,E,Thornton
-95.994,32.354,PURT/Purtis Creek State Park  SP PH:903.425.2332 all year  SITES:78  AMEN:WE DP DW SH RS approx 3.3 mi N of Eustace 32.354 -95.994,PURT,Purtis Creek State Park,SP,903.425.2332,all year, ,78, ,WE DP DW SH RS ,TX,3.3,N,Eustace
-95.304,28.933,QUIN/Quintana Beach City Park  CP PH:979.233.1461   SITES:56  AMEN:WES DP DW SH approx 3.7 mi SE of Freeport 28.933 -95.304,QUIN,Quintana Beach City Park,CP,979.233.1461, , ,56, ,WES DP DW SH ,TX,3.7,SE,Freeport
-93.825,31.682,RAGT/Ragtown  NF PH:409.787.3870/936.639.8501   SITES:25  AMEN:NH DP DW SH NR L$  31.682 -93.825,RAGT,Ragtown,NF,409.787.3870/936.639.8501, , ,25, ,NH DP DW SH NR L$ ,TX,,,
-95.15,31.391,RATC/Ratcliff Lake  NF PH:936.655.2299/936.639.8501 all year  SITES:72  AMEN:WES DP DW SH RS  31.391 -95.15,RATC,Ratcliff Lake,NF,936.655.2299/936.639.8501,all year, ,72, ,WES DP DW SH RS ,TX,,,
-94.088,31.133,RAYB/Rayburn - Sam Rayburn Reservoir  COE PH:409.384.5716 all year  SITES:70  AMEN:E DP DW SH RS PA L$  31.133 -94.088,RAYB,Rayburn - Sam Rayburn Reservoir,COE,409.384.5716,all year, ,70, ,E DP DW SH RS PA L$ ,TX,,,
-101.456,31.202,REAG/Reagan County Park  CP   COMM:primitive SITES:81 EL:2680 AMEN:WE DP FT approx 0.8 mi N of Big Lake 31.202 -101.456,REAG,Reagan County Park,CP, , ,primitive,81,2680,WE DP FT ,TX,0.8,N,Big Lake
-100.933,35.534,RECR/Recreation RV Park - Pampa  CP PH:806.669.5790   SITES:25 EL:3213 AMEN:WE DP DW SH approx 1.5 mi E of Pampa 35.534 -100.933,RECR,Recreation RV Park - Pampa,CP,806.669.5790, , ,25,3213,WE DP DW SH ,TX,1.5,E,Pampa
-93.833,31.474,REDH/Red Hills Lake  NF PH:409.787.3870/936.639.8501   SITES:26  AMEN:E DP VT DW SH NR L$  31.474 -93.833,REDH,Red Hills Lake,NF,409.787.3870/936.639.8501, , ,26, ,E DP VT DW SH NR L$ ,TX,,,
-97.279,28.296,REFU/Refugio City Park  CP   COMM:beautiful - shaded SITES:15  AMEN:WES DP FT DW approx 0.7 mi S  of Refugio 28.296 -97.279,REFU,Refugio City Park,CP, , ,beautiful - shaded,15, ,WES DP FT DW ,TX,0.7,S ,Refugio
-97.235,31.563,REYN/Reynolds Creek - Lake Waco  COE PH:254.756.5359 all year  SITES:5  AMEN:WE DP DW SH RS L$  31.563 -97.235,REYN,Reynolds Creek - Lake Waco,COE,254.756.5359,all year, ,5, ,WE DP DW SH RS L$ ,TX,,,
-99.35,31.134,RICP/Richards City Park  CP PH:325.597.2152   SITES:65 EL:1683 AMEN:WE DW SH L$ approx 0.9 mi W of Brady 31.134 -99.35,RICP,Richards City Park,CP,325.597.2152, , ,65,1683,WE DW SH L$ ,TX,0.9,W,Brady
-98.157,33.206,RICH/Richardson State Park  SP PH:940.567.3506 all year    AMEN:E DP SH RS approx 0.8 mi S  of Jacksboro 33.206 -98.157,RICH,Richardson State Park,SP,940.567.3506,all year, , , ,E DP SH RS ,TX,0.8,S ,Jacksboro
-98.831,32.426,RING/Ringling Lake City Park  CP PH:254.629.2294  COMM:unknown facilities   AMEN:NH ND NS approx 1.9 mi NW of Eastland 32.426 -98.831,RING,Ringling Lake City Park,CP,254.629.2294, ,unknown facilities, , ,NH ND NS ,TX,1.9,NW,Eastland
-102.956,29.181,RIOG/Rio Grande Village - Big Bend National Park  NP PH:432.477.1121 all year COMM:2 campgrounds - RV one has hookups SITES:100 EL:1834 AMEN:NH RS  29.181 -102.956,RIOG,Rio Grande Village - Big Bend National Park,NP,432.477.1121,all year,2 campgrounds - RV one has hookups,100,1834,NH RS ,TX,,,
-102.496,36.035,RITA/Rita Blanca Lake Park  CP    SITES:24 EL:3948 AMEN:WES DP L$ approx 1.9 mi SE of Dalhart 36.035 -102.496,RITA,Rita Blanca Lake Park,CP, , , ,24,3948,WES DP L$ ,TX,1.9,SE,Dalhart
-103.915,29.295,RIVR/River Road - Big Bend Ranch State Park  SP PH:432.358.4444 all year COMM:for reservations call 512.389.8919  EL:2449 AMEN:NH RS approx 19.7 mi SE of Redford 29.295 -103.915,RIVR,River Road - Big Bend Ranch State Park,SP,432.358.4444,all year,for reservations call 512.389.8919, ,2449,NH RS ,TX,19.7,SE,Redford
-101.081,33.463,RIVC/Rivercrest Rd - White River Reservoir  CP PH:806.263.4240    EL:2414 AMEN:WE ND VT DW NS approx 16.3 mi SE of Crosbyton 33.463 -101.081,RIVC,Rivercrest Rd - White River Reservoir,CP,806.263.4240, , , ,2414,WE ND VT DW NS ,TX,16.3,SE,Crosbyton
-96.014,28.921,RIVS/Riverside Park - Bay City  CP PH:979.245.0340   SITES:40  AMEN:WES DP DW SH approx 5.1 mi SW of Bay City 28.921 -96.014,RIVS,Riverside Park - Bay City,CP,979.245.0340, , ,40, ,WES DP DW SH ,TX,5.1,SW,Bay City
-98.976,31.736,RIVE/Riverside Park - Brownwood  CP PH:979.245.0340   SITES:75 approx 2.1 mi NE of Brownwood 31.736 -98.976,RIVE,Riverside Park - Brownwood,CP,979.245.0340, , ,75, ,,TX,2.1,NE,Brownwood
-100.479,31.899,ROBL/Robert Lee City Park  CP    SITES:8 EL:1844 AMEN:WES DP approx 0.6 mi NE of Robert Lee 31.899 -100.479,ROBL,Robert Lee City Park,CP, , , ,8,1844,WES DP ,TX,0.6,NE,Robert Lee
-98.71,30.749,ROBN/Robinson City Park  CP  all year  SITES:100  AMEN:E DP DW SH approx 2.2 mi W of Llano 30.749 -98.71,ROBN,Robinson City Park,CP, ,all year, ,100, ,E DP DW SH ,TX,2.2,W,Llano
-96.572,30.285,ROCL/Rocky Creek - Lake Somerville  COE PH:979.596.1622 early mar-late sep  SITES:200  AMEN:WE DP DW SH RS L$ approx 4.9 mi SW of Somerville 30.285 -96.572,ROCL,Rocky Creek - Lake Somerville,COE,979.596.1622,early mar-late sep, ,200, ,WE DP DW SH RS L$ ,TX,4.9,SW,Somerville
-97.457,32.603,ROCP/Rocky Creek Park - Benbrook Reservoir  COE PH:817.292.2400 all year    AMEN:NH DP NS RS PA L$ approx 11.6 mi SW of Fort Worth 32.603 -97.457,ROCP,Rocky Creek Park - Benbrook Reservoir,COE,817.292.2400,all year, , , ,NH DP NS RS PA L$ ,TX,11.6,SW,Fort Worth
-94.171,33.288,ROCK/Rocky Point - Wright Patman Lake  COE PH:903.838.8781 all year  SITES:125  AMEN:WES DP DW SH RS approx 11.9 mi SW of Texarkana 33.288 -94.171,ROCK,Rocky Point - Wright Patman Lake,COE,903.838.8781,all year, ,125, ,WES DP DW SH RS ,TX,11.9,SW,Texarkana
-101.893,30.911,ROCT/Rocky Top RV Park  CP PH:432.639.2301  COMM:Pretty clean and quiet  EL:2198 AMEN:WES NS approx 0.4 mi SE of Iraan 30.911 -101.893,ROCT,Rocky Top RV Park,CP,432.639.2301, ,Pretty clean and quiet, ,2198,WES NS ,TX,0.4,SE,Iraan
-101.909,30.918,IRAA/Rocky Top RV Park - Iraan  CP   COMM:no facilities   AMEN:NH NT L$ approx  mi  of Iraan 30.918 -101.909,IRAA,Rocky Top RV Park - Iraan,CP, , ,no facilities, , ,NH NT L$ ,TX,,,Iraan
-94.5,29.509,ROLL/Rollover Pass  CP   COMM:very few facilities SITES:40  AMEN:NH ND PT NS approx 0.7 mi W of Gilchrist 29.509 -94.5,ROLL,Rollover Pass,CP, , ,very few facilities,40, ,NH ND PT NS ,TX,0.7,W,Gilchrist
-94.475,32.045,ROSI/Rosie Jones Park - Lake Murvaul  UTIL PH:903.693.6562    approx 5.8 mi E of Long Branch 32.045 -94.475,ROSI,Rosie Jones Park - Lake Murvaul,UTIL,903.693.6562, , , , ,,TX,5.8,E,Long Branch
-100.973,29.578,ROUG/Rough Canyon - Amistad National Rec Area  NP PH:830.775.7491   SITES:4  AMEN:NH ND NW NS NR approx 15.1 mi N  of Del Rio 29.578 -100.973,ROUG,Rough Canyon - Amistad National Rec Area,NP,830.775.7491, , ,4, ,NH ND NW NS NR ,TX,15.1,N ,Del Rio
-97.792,32.433,ROUG/Rough Creek - Lake Granbury  AUTH PH:817.573.3212  COMM:unknown facilities   AMEN:NH ND NS N$ approx 0.6 mi S  of Granbury 32.433 -97.792,ROUG,Rough Creek - Lake Granbury,AUTH,817.573.3212, ,unknown facilities, , ,NH ND NS N$ ,TX,0.6,S ,Granbury
-100.587,31.983,ROUC/Rough Creek Park - Spence Reservoir  UTIL     EL:1946 AMEN:NH ND NS approx 8.7 mi NW of Robert Lee 31.983 -100.587,ROUC,Rough Creek Park - Spence Reservoir,UTIL, , , , ,1946,NH ND NS ,TX,8.7,NW,Robert Lee
-100.848,32.395,RUDD/Ruddick City Park  CP    SITES:150 EL:2088 AMEN:WES DP DW SH approx 1.0 mi NE of Colorado City 32.395 -100.848,RUDD,Ruddick City Park,CP, , , ,150,2088,WES DP DW SH ,TX,1.0,NE,Colorado City
-95.195,31.805,RUSK/Rusk - Palestine Park  CP PH:903.683.5126 all year  SITES:71  AMEN:WE DP DW SH approx 2.7 mi W of Rusk 31.805 -95.195,RUSK,Rusk - Palestine Park,CP,903.683.5126,all year, ,71, ,WE DP DW SH ,TX,2.7,W,Rusk
-97.759,30.678,RUSS/Russell Park - Georgetown Lake  COE PH:512.930.2283 all year COMM:5 sites have screened  bunkbeds SITES:21  AMEN:NH ND FT DW NS RS PA L$ approx 5.8 mi NW of Georgetown 30.678 -97.759,RUSS,Russell Park - Georgetown Lake,COE,512.930.2283,all year,5 sites have screened  bunkbeds,21, ,NH ND FT DW NS RS PA L$ ,TX,5.8,NW,Georgetown
-101.083,33.049,SAMU/Samuel W. Wahl Rec Area  CP    SITES:40 EL:2244 AMEN:NH DP VT DW SH  33.049 -101.083,SAMU,Samuel W. Wahl Rec Area,CP, , , ,40,2244,NH DP VT DW SH ,TX,,,
-100.546,31.492,SANA/San Angelo State Park  SP PH:325.949.4757 all year  SITES:200 EL:1945 AMEN:E DP DW SH RS  31.492 -100.546,SANA,San Angelo State Park,SP,325.949.4757,all year, ,200,1945,E DP DW SH RS ,TX,,,
-94.069,31.203,SANG/San Augustine - Sam Rayburn Reservoir  COE PH:409.384.5716 all year  SITES:100  AMEN:WE DP DW SH RS PA  31.203 -94.069,SANG,San Augustine - Sam Rayburn Reservoir,COE,409.384.5716,all year, ,100, ,WE DP DW SH RS PA ,TX,,,
-95.131,29.08,SANL/San Luis Pass County Park  CP PH:979.233.6126   SITES:80  AMEN:WES DP DW SH approx 16.3 mi NE of Freeport 29.08 -95.131,SANL,San Luis Pass County Park,CP,979.233.6126, , ,80, ,WES DP DW SH ,TX,16.3,NE,Freeport
-100.95,29.468,SANP/San Pedro - Amistad National Rec Area  NP PH:830.775.7491   SITES:35  AMEN:NH NW NR  29.468 -100.95,SANP,San Pedro - Amistad National Rec Area,NP,830.775.7491, , ,35, ,NH NW NR ,TX,,,
-98.695,31.203,SANS/San Saba Golf RV Park  CP PH:325.372.3212   SITES:30  AMEN:WES approx 1.4 mi E of San Saba 31.203 -98.695,SANS,San Saba Golf RV Park,CP,325.372.3212, , ,30, ,WES ,TX,1.4,E,San Saba
-95.537,33.841,SAND/Sanders Cove - Pat Mayse Lake  COE PH:903.732.3020 early apr-late dec  SITES:90  AMEN:E DP DW SH RS L$ approx 12.5 mi N of Paris 33.841 -95.537,SAND,Sanders Cove - Pat Mayse Lake,COE,903.732.3020,early apr-late dec, ,90, ,E DP DW SH RS L$ ,TX,12.5,N,Paris
-100.897,35.011,SABC/Sandy Beach City Park - Clarendon  CP PH:806.874.5111  COMM:cold showers SITES:30 EL:2663 AMEN:WE DP DW SH approx 5.1 mi N  of Clarendon 35.011 -100.897,SABC,Sandy Beach City Park - Clarendon,CP,806.874.5111, ,cold showers,30,2663,WE DP DW SH ,TX,5.1,N ,Clarendon
-101.159,32.603,SANB/Sandy Beach Park - Lake J. B. Thomas  UTIL     EL:2286 AMEN:NH DP SH  32.603 -101.159,SANB,Sandy Beach Park - Lake J. B. Thomas,UTIL, , , , ,2286,NH DP SH ,TX,,,
-94.204,31.096,SANC/Sandy Creek  NF PH:936.897.1068/936.639.8501   SITES:15  AMEN:NH ND DW SH NR L$ approx 13.8 mi E of Zavalla 31.096 -94.204,SANC,Sandy Creek,NF,936.897.1068/936.639.8501, , ,15, ,NH ND DW SH NR L$ ,TX,13.8,E,Zavalla
-97.907,30.468,SANC/Sandy Creek - Lake Travis  CP PH:512.854.7275     AMEN:NH DP NW SH approx 17.0 mi NW of Austin 30.468 -97.907,SANC,Sandy Creek - Lake Travis,CP,512.854.7275, , , , ,NH DP NW SH ,TX,17.0,NW,Austin
-94.151,30.832,SANY/Sandy Creek - Town Bluff Reservoir  COE PH:409.429.3491 all year  SITES:70  AMEN:WE DP DW SH RS approx 11.0 mi SW of Jasper 30.832 -94.151,SANY,Sandy Creek - Town Bluff Reservoir,COE,409.429.3491,all year, ,70, ,WE DP DW SH RS ,TX,11.0,SW,Jasper
-101.564,35.707,SANF/Sanford - Yake  - Lake Meredith National Rec Area  NP PH:806.857.3151 all year   EL:2961 AMEN:NH DP FT DW NS NR N$ approx 1.7 mi W of Sanford 35.707 -101.564,SANF,Sanford - Yake  - Lake Meredith National Rec Area,NP,806.857.3151,all year, , ,2961,NH DP FT DW NS NR N$ ,TX,1.7,W,Sanford
-102.217,31.138,SANT/Santa Fe Park - McCamey  CP     EL:2473 AMEN:E DP FT DW approx 0.5 mi NE of McCamey 31.138 -102.217,SANT,Santa Fe Park - McCamey,CP, , , , ,2473,E DP FT DW ,TX,0.5,NE,McCamey
-99.761,30.491,SCHR/Schreiner City Park - Junction  CP PH:325.446.3880 all year   EL:1681 AMEN:NH N$ approx 0.7 mi E of Junction 30.491 -99.761,SCHR,Schreiner City Park - Junction,CP,325.446.3880,all year, , ,1681,NH N$ ,TX,0.7,E,Junction
-97.888,33.484,SELM/Selma City Park - Lake Amon Carter  CP PH:940.872.1114 all year  SITES:21  AMEN:WE SH L$ approx 5.6 mi SW of Bowie 33.484 -97.888,SELM,Selma City Park - Lake Amon Carter,CP,940.872.1114,all year, ,21, ,WE SH L$ ,TX,5.6,SW,Bowie
-101.319,29.694,SEMI/Seminole Canyon State Park  SP PH:432.292.4464 all year  SITES:46  AMEN:E DP DW SH RS L$ approx 8.7 mi W of Comstock 29.694 -101.319,SEMI,Seminole Canyon State Park,SP,432.292.4464,all year, ,46, ,E DP DW SH RS L$ ,TX,8.7,W,Comstock
-102.649,32.721,SEMC/Seminole City Park  CP PH:432.758.9871  COMM:call police for hookups SITES:10 EL:3310 AMEN:WES DP DW L$ approx 0.3 mi NW of Seminole 32.721 -102.649,SEMC,Seminole City Park,CP,432.758.9871, ,call police for hookups,10,3310,WES DP DW L$ ,TX,0.3,NW,Seminole
-98.173,30.541,SHAF/Shaffer Bend  - Lake Travis  UTIL PH:800.776.5272     AMEN:NH ND VT NW NS L$ approx 6.5 mi SE of Marble Falls 30.541 -98.173,SHAF,Shaffer Bend  - Lake Travis,UTIL,800.776.5272, , , , ,NH ND VT NW NS L$ ,TX,6.5,SE,Marble Falls
-96.899,33.88,SHEP/Sheppard AFB Military - Lake Texoma  MIL PH:903.523.4613  COMM:military only - do not use our lat/lon - contact them for directions and info   AMEN:RS approx 15.5 mi N of Whitesboro 33.88 -96.899,SHEP,Sheppard AFB Military - Lake Texoma,MIL,903.523.4613, ,military only - do not use our lat/lon - contact them for directions and info, , ,RS ,TX,15.5,N,Whitesboro
-97.256,27.694,SHIE/Shields Park NAS Military - Corpus Christi NAS  MIL PH:361.961.1293  COMM:military only - do not use our lat/lon - contact them for directions and info   AMEN:RS approx 11.3 mi SE of Corpus Christi 27.694 -97.256,SHIE,Shields Park NAS Military - Corpus Christi NAS,MIL,361.961.1293, ,military only - do not use our lat/lon - contact them for directions and info, , ,RS ,TX,11.3,SE,Corpus Christi
-94.375,31.309,SHIR/Shirley Creek - Sam Rayburn Reservoir  COE PH:409.384.5716  COMM:concession   AMEN:E DP DW SH NR approx 21.0 mi E of Lufkin 31.309 -94.375,SHIR,Shirley Creek - Sam Rayburn Reservoir,COE,409.384.5716, ,concession, , ,E DP DW SH NR ,TX,21.0,E,Lufkin
-101.307,34.474,SILV/Silverton Municipal Park  CP    SITES:6 EL:3278 AMEN:WE approx 0.2 mi W of Silverton 34.474 -101.307,SILV,Silverton Municipal Park,CP, , , ,6,3278,WE ,TX,0.2,W,Silverton
-101.652,33.438,SLAT/Slaton City Park  CP   COMM:unknown facilities SITES:5 EL:3084 AMEN:NH ND NS N$ approx 0.5 mi W of Slaton 33.438 -101.652,SLAT,Slaton City Park,CP, , ,unknown facilities,5,3084,NH ND NS N$ ,TX,0.5,W,Slaton
-97.313,27.391,SOUB/South Beach  - Padre Island National Seashore  NP PH:361.949.8068  COMM:deep sand   AMEN:NH DP SH NR  27.391 -97.313,SOUB,South Beach  - Padre Island National Seashore,NP,361.949.8068, ,deep sand, , ,NH DP SH NR ,TX,,,
-99.804,30.446,SOUL/South Llano River State Park  SP PH:325.446.3994 all year  SITES:58 EL:1738 AMEN:E DP DW SH RS  30.446 -99.804,SOUL,South Llano River State Park,SP,325.446.3994,all year, ,58,1738,E DP DW SH RS ,TX,,,
-100.081,32.82,SOUH/South Park - Hamlin  CP PH:325.576.2711  COMM:unknown facilities   AMEN:NH approx  mi  of Hamlin 32.82 -100.081,SOUH,South Park - Hamlin,CP,325.576.2711, ,unknown facilities, , ,NH ,TX,,,Hamlin
-97.286,30.142,SOUS/South Shore Park - Lake Bastrop  UTIL PH:800.776.5272   SITES:38  AMEN:WE DP DW SH  30.142 -97.286,SOUS,South Shore Park - Lake Bastrop,UTIL,800.776.5272, , ,38, ,WE DP DW SH ,TX,,,
-101.143,32.575,SOUP/South Side Park - Lake J. B. Thomas  UTIL     EL:2266 AMEN:NH DP approx 16.4 mi SW of Snyder 32.575 -101.143,SOUP,South Side Park - Lake J. B. Thomas,UTIL, , , , ,2266,NH DP ,TX,16.4,SW,Snyder
-95.657,33.287,SOUT/South Sulphur - Cooper Lake State Park  SP PH:903.945.5256 all year  SITES:115  AMEN:E 40ft DW SH RS  33.287 -95.657,SOUT,South Sulphur - Cooper Lake State Park,SP,903.945.5256,all year, ,115, ,E 40ft DW SH RS ,TX,,,
-101.038,29.473,SOUM/Southwinds Marina Lake Amistad Military  MIL PH:830.775.7800  COMM:military only - do not use our lat/lon - contact them for directions and info   AMEN:RS  29.473 -101.038,SOUM,Southwinds Marina Lake Amistad Military,MIL,830.775.7800, ,military only - do not use our lat/lon - contact them for directions and info, , ,RS ,TX,,,
-98.456,31.991,SOWE/Sowell Creek - Proctor Lake  COE PH:254.879.2322 early apr-late sep  SITES:60  AMEN:WES DP DW SH RS approx 1.6 mi W of Proctor 31.991 -98.456,SOWE,Sowell Creek - Proctor Lake,COE,254.879.2322,early apr-late sep, ,60, ,WES DP DW SH RS ,TX,1.6,W,Proctor
-97.239,31.553,SPEE/Speegleville - Lake Waco  COE PH:254.756.5359 all year    AMEN:E DP DW SH RS approx 5.4 mi W of Waco 31.553 -97.239,SPEE,Speegleville - Lake Waco,COE,254.756.5359,all year, , , ,E DP DW SH RS ,TX,5.4,W,Waco
-100.507,31.377,SPRM/Spring Creek Marina & RV Park - San Angelo  CP PH:325.944.3850   SITES:83 EL:1877 AMEN:WES ND NS approx 7.3 mi SW of San Angelo 31.377 -100.507,SPRM,Spring Creek Marina & RV Park - San Angelo,CP,325.944.3850, , ,83,1877,WES ND NS ,TX,7.3,SW,San Angelo
-95.653,30.105,SPRC/Spring Creek Park  CP PH:281.353.4196   SITES:11  AMEN:WE N$ approx 2.3 mi W of Tomball 30.105 -95.653,SPRC,Spring Creek Park,CP,281.353.4196, , ,11, ,WE N$ ,TX,2.3,W,Tomball
-101.019,29.548,SPUR/Spur 406 - Amistad National Rec Area  NP PH:830.775.7491   SITES:8  AMEN:NH NW NR  29.548 -101.019,SPUR,Spur 406 - Amistad National Rec Area,NP,830.775.7491, , ,8, ,NH NW NR ,TX,,,
-97.452,32.006,STEE/Steele Creek - Lake Whitney  COE PH:254.622.3332 all year    AMEN:NH ND NS NR N$ approx 8.5 mi NW of Whitney 32.006 -97.452,STEE,Steele Creek - Lake Whitney,COE,254.622.3332,all year, , , ,NH ND NS NR N$ ,TX,8.5,NW,Whitney
-96.108,29.812,STEP/Stephen Austin State Park  SP PH:979.885.3613 all year  SITES:78  AMEN:WE DP 45ft DW SH RS approx 1.4 mi N  of San Felipe 29.812 -96.108,STEP,Stephen Austin State Park,SP,979.885.3613,all year, ,78, ,WE DP 45ft DW SH RS ,TX,1.4,N ,San Felipe
-98.197,32.213,STEV/Stephenville City Park  CP PH:254.918.1260   SITES:10  AMEN:WE DP approx 0.6 mi SE of Stephenville 32.213 -98.197,STEV,Stephenville City Park,CP,254.918.1260, , ,10, ,WE DP ,TX,0.6,SE,Stephenville
-96.917,33.083,STEW/Stewart Creek Park - Lake Lewisville  CP PH:972.625.1106     AMEN:WE DP approx 1.8 mi W of The Colony 33.083 -96.917,STEW,Stewart Creek Park - Lake Lewisville,CP,972.625.1106, , , , ,WE DP ,TX,1.8,W,The Colony
-101.444,35.827,STIN/Stinnett City Park  CP   COMM:2 campgrounds SITES:8 EL:3182 AMEN:WE DP N$ approx 0.1 mi W of Stinnett 35.827 -101.444,STIN,Stinnett City Park,CP, , ,2 campgrounds,8,3182,WE DP N$ ,TX,0.1,W,Stinnett
-99.797,30.919,STOC/Stock Pen Crossing RV Park - Menard  CP PH:325.396.2780    EL:1880approx 0.6 mi W of Menard 30.919 -99.797,STOC,Stock Pen Crossing RV Park - Menard,CP,325.396.2780, , , ,1880,,TX,0.6,W,Menard
-95.638,30.56,STUB/Stubblefield Lake  NF PH:936.344.6205/936.639.8501   SITES:60  AMEN:NH ND DW SH NR L$ approx 9.3 mi W of New Waverly 30.56 -95.638,STUB,Stubblefield Lake,NF,936.344.6205/936.639.8501, , ,60, ,NH ND DW SH NR L$ ,TX,9.3,W,New Waverly
-97.572,33.382,TADR/Tadra Point  NF PH:940.627.5475/936.639.8501  COMM:horse-friendly SITES:23  AMEN:NH NR approx 10.2 mi N of Decatur 33.382 -97.572,TADR,Tadra Point,NF,940.627.5475/936.639.8501, ,horse-friendly,23, ,NH NR ,TX,10.2,N,Decatur
-97.361,30.682,TAYL/Taylor - Granger Lake  COE PH:512.859.2668 all year    AMEN:WE DP DW SH RS PA approx 19.1 mi E of Georgetown 30.682 -97.361,TAYL,Taylor - Granger Lake,COE,512.859.2668,all year, , , ,WE DP DW SH RS PA ,TX,19.1,E,Georgetown
-101.979,35.865,TEXO/Texoma City Park - Dumas  CP    SITES:24 EL:3665 AMEN:E DP approx 0.3 mi W of Dumas 35.865 -101.979,TEXO,Texoma City Park - Dumas,CP, , , ,24,3665,E DP ,TX,0.3,W,Dumas
-96.895,33.867,TEXM/Texoma Marina  CP PH:903.523.4308     AMEN:E DP approx 14.6 mi N of Whitesboro 33.867 -96.895,TEXM,Texoma Marina,CP,903.523.4308, , , , ,E DP ,TX,14.6,N,Whitesboro
-101.895,30.91,LAND/The Landing RV Park  CP PH:432.639.2301  COMM:No toilets - Pretty clean and quiet  EL:2198 AMEN:NR approx 0.3 mi SE of Iraan 30.91 -101.895,LAND,The Landing RV Park,CP,432.639.2301, ,No toilets - Pretty clean and quiet, ,2198,NR ,TX,0.3,SE,Iraan
-94.471,33.267,THOM/Thomas Lake Park  COE   COMM:no facil - tables only   AMEN:NH ND NT NW NS NR N$  33.267 -94.471,THOM,Thomas Lake Park,COE, , ,no facil - tables only, , ,NH ND NT NW NS NR N$ ,TX,,,
-97.815,32.474,THOR/Thorp Spring - Lake Granbury  AUTH PH:817.573.3212  COMM:unknown facilities   AMEN:NH ND NS N$ approx 2.5 mi NW of Granbury 32.474 -97.815,THOR,Thorp Spring - Lake Granbury,AUTH,817.573.3212, ,unknown facilities, , ,NH ND NS N$ ,TX,2.5,NW,Granbury
-94.431,32.043,TINK/Tinkle Park - Lake Murvaul  UTIL PH:903.693.6562     32.043 -94.431,TINK,Tinkle Park - Lake Murvaul,UTIL,903.693.6562, , , , ,,TX,,,
-98.191,28.463,TIPS/Tips Park - Three Rivers  CP PH:316.786.2528   SITES:20  AMEN:WE DP DW SH L$ approx 0.6 mi W of Three Rivers 28.463 -98.191,TIPS,Tips Park - Three Rivers,CP,316.786.2528, , ,20, ,WE DP DW SH L$ ,TX,0.6,W,Three Rivers
-95.059,33.08,TITU/Titus County Park  CP   COMM:unknown facilities   AMEN:E DP approx 7.5 mi SW of Mount Pleasant 33.08 -95.059,TITU,Titus County Park,CP, , ,unknown facilities, , ,E DP ,TX,7.5,SW,Mount Pleasant
-94.675,30.71,TOMB/Tombigbee Lake  -  AC Indian Reservation  RES PH:936.563.1221     AMEN:WE DP SH approx 15.3 mi E of Livingston 30.71 -94.675,TOMB,Tombigbee Lake  -  AC Indian Reservation,RES,936.563.1221, , , , ,WE DP SH ,TX,15.3,E,Livingston
-96.676,29.904,TOWS/Town Square - Fayetteville  CP   COMM:not really a campground but you can safely park RV here   AMEN:NH ND NS approx 0.2 mi SW of Fayetteville 29.904 -96.676,TOWS,Town Square - Fayetteville,CP, , ,not really a campground but you can safely park RV here, , ,NH ND NS ,TX,0.2,SW,Fayetteville
